46.2325 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
72.8427 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/fix.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.8546 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/8.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.8665 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/6.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.8781 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/5.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.8898 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/3.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9016 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/4.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9134 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/7.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9252 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9372 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/1.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9496 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/1back_instr.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9615 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/1_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9733 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/8_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9852 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
72.9970 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/3_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
73.0087 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/7_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
73.0207 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/5_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
73.0326 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/4_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
73.0447 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2back_instr.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
73.0566 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/6_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
73.6169 	DATA 	Keypress: num_add
74.4169 	DATA 	Keypress: num_add
75.2174 	DATA 	Keypress: num_add
76.0176 	DATA 	Keypress: num_add
76.8169 	DATA 	Keypress: num_add
76.9342 	DATA 	Keypress: 1
77.6176 	DATA 	Keypress: num_add
78.4175 	DATA 	Keypress: num_add
79.2178 	DATA 	Keypress: num_add
80.0177 	DATA 	Keypress: num_add
80.8179 	DATA 	Keypress: num_add
81.6182 	DATA 	Keypress: num_add
82.4033 	DATA 	Keypress: num_add
83.2181 	DATA 	Keypress: num_add
84.0186 	DATA 	Keypress: num_add
84.8033 	DATA 	Keypress: num_add
85.6185 	DATA 	Keypress: num_add
86.4186 	DATA 	Keypress: num_add
87.2182 	DATA 	Keypress: num_add
88.0188 	DATA 	Keypress: num_add
88.8191 	DATA 	Keypress: num_add
89.0691 	DATA 	Keypress: 1
89.6041 	DATA 	Keypress: num_add
90.4191 	DATA 	Keypress: num_add
91.2191 	DATA 	Keypress: num_add
92.0044 	DATA 	Keypress: num_add
92.8044 	DATA 	Keypress: num_add
93.6043 	DATA 	Keypress: num_add
94.4040 	DATA 	Keypress: num_add
95.2045 	DATA 	Keypress: num_add
95.3698 	DATA 	Keypress: 1
96.0045 	DATA 	Keypress: num_add
96.8053 	DATA 	Keypress: num_add
97.6048 	DATA 	Keypress: num_add
98.4051 	DATA 	Keypress: num_add
99.2051 	DATA 	Keypress: num_add
100.0052 	DATA 	Keypress: num_add
100.8054 	DATA 	Keypress: num_add
101.6054 	DATA 	Keypress: num_add
102.4049 	DATA 	Keypress: num_add
103.2042 	DATA 	Keypress: num_add
104.0044 	DATA 	Keypress: num_add
104.8051 	DATA 	Keypress: num_add
105.6050 	DATA 	Keypress: num_add
106.4052 	DATA 	Keypress: num_add
107.2054 	DATA 	Keypress: num_add
108.0055 	DATA 	Keypress: num_add
108.8054 	DATA 	Keypress: num_add
109.6053 	DATA 	Keypress: num_add
110.4053 	DATA 	Keypress: num_add
111.2052 	DATA 	Keypress: num_add
112.0051 	DATA 	Keypress: num_add
112.8056 	DATA 	Keypress: num_add
113.6093 	DATA 	Keypress: num_add
114.4095 	DATA 	Keypress: num_add
115.2096 	DATA 	Keypress: num_add
116.0096 	DATA 	Keypress: num_add
116.8097 	DATA 	Keypress: num_add
117.6097 	DATA 	Keypress: num_add
118.4098 	DATA 	Keypress: num_add
119.2095 	DATA 	Keypress: num_add
120.0109 	DATA 	Keypress: num_add
120.8096 	DATA 	Keypress: num_add
121.6097 	DATA 	Keypress: num_add
122.4114 	DATA 	Keypress: num_add
123.2114 	DATA 	Keypress: num_add
124.0110 	DATA 	Keypress: num_add
124.8108 	DATA 	Keypress: num_add
125.6109 	DATA 	Keypress: num_add
126.2400 	DATA 	Keypress: 1
126.4069 	DATA 	Keypress: num_add
127.2071 	DATA 	Keypress: num_add
128.0074 	DATA 	Keypress: num_add
128.8074 	DATA 	Keypress: num_add
129.6075 	DATA 	Keypress: num_add
130.4075 	DATA 	Keypress: num_add
131.2078 	DATA 	Keypress: num_add
132.0077 	DATA 	Keypress: num_add
132.8077 	DATA 	Keypress: num_add
133.6078 	DATA 	Keypress: num_add
134.4079 	DATA 	Keypress: num_add
135.2082 	DATA 	Keypress: num_add
135.3078 	DATA 	Keypress: 1
136.0083 	DATA 	Keypress: num_add
136.8082 	DATA 	Keypress: num_add
137.6082 	DATA 	Keypress: num_add
138.4084 	DATA 	Keypress: num_add
139.2075 	DATA 	Keypress: num_add
140.0088 	DATA 	Keypress: num_add
140.8089 	DATA 	Keypress: num_add
141.6089 	DATA 	Keypress: num_add
142.4089 	DATA 	Keypress: num_add
143.2091 	DATA 	Keypress: num_add
144.0092 	DATA 	Keypress: num_add
144.8092 	DATA 	Keypress: num_add
145.6093 	DATA 	Keypress: num_add
146.4093 	DATA 	Keypress: num_add
147.2094 	DATA 	Keypress: num_add
147.4570 	DATA 	Keypress: 1
148.0094 	DATA 	Keypress: num_add
148.8096 	DATA 	Keypress: num_add
149.6094 	DATA 	Keypress: num_add
150.4095 	DATA 	Keypress: num_add
151.2095 	DATA 	Keypress: num_add
152.0094 	DATA 	Keypress: num_add
152.8093 	DATA 	Keypress: num_add
153.6093 	DATA 	Keypress: num_add
154.4095 	DATA 	Keypress: num_add
155.2095 	DATA 	Keypress: num_add
156.0095 	DATA 	Keypress: num_add
156.8106 	DATA 	Keypress: num_add
157.6109 	DATA 	Keypress: num_add
158.4108 	DATA 	Keypress: num_add
159.2105 	DATA 	Keypress: num_add
160.0152 	DATA 	Keypress: num_add
160.8152 	DATA 	Keypress: num_add
161.6156 	DATA 	Keypress: num_add
162.4152 	DATA 	Keypress: num_add
163.2165 	DATA 	Keypress: num_add
164.0164 	DATA 	Keypress: num_add
164.8162 	DATA 	Keypress: num_add
165.6162 	DATA 	Keypress: num_add
166.4159 	DATA 	Keypress: num_add
167.2160 	DATA 	Keypress: num_add
168.0159 	DATA 	Keypress: num_add
168.8159 	DATA 	Keypress: num_add
169.6171 	DATA 	Keypress: num_add
170.4170 	DATA 	Keypress: num_add
171.2170 	DATA 	Keypress: num_add
172.0173 	DATA 	Keypress: num_add
172.8169 	DATA 	Keypress: num_add
173.6056 	DATA 	Keypress: num_add
174.4055 	DATA 	Keypress: num_add
175.2061 	DATA 	Keypress: num_add
176.0133 	DATA 	Keypress: num_add
176.8131 	DATA 	Keypress: num_add
177.4947 	DATA 	Keypress: 1
177.6132 	DATA 	Keypress: num_add
178.4133 	DATA 	Keypress: num_add
179.2121 	DATA 	Keypress: num_add
180.0131 	DATA 	Keypress: num_add
180.8130 	DATA 	Keypress: num_add
181.6130 	DATA 	Keypress: num_add
182.4138 	DATA 	Keypress: num_add
183.2139 	DATA 	Keypress: num_add
184.0140 	DATA 	Keypress: num_add
184.8141 	DATA 	Keypress: num_add
185.6141 	DATA 	Keypress: num_add
186.4140 	DATA 	Keypress: num_add
187.2138 	DATA 	Keypress: num_add
188.0145 	DATA 	Keypress: num_add
188.8147 	DATA 	Keypress: num_add
189.6148 	DATA 	Keypress: num_add
190.4149 	DATA 	Keypress: num_add
191.2150 	DATA 	Keypress: num_add
192.0150 	DATA 	Keypress: num_add
192.8146 	DATA 	Keypress: num_add
193.6147 	DATA 	Keypress: num_add
194.4147 	DATA 	Keypress: num_add
195.2154 	DATA 	Keypress: num_add
196.0154 	DATA 	Keypress: num_add
196.8156 	DATA 	Keypress: num_add
197.6156 	DATA 	Keypress: num_add
198.4155 	DATA 	Keypress: num_add
199.2154 	DATA 	Keypress: num_add
200.0155 	DATA 	Keypress: num_add
200.8155 	DATA 	Keypress: num_add
201.6160 	DATA 	Keypress: num_add
202.4163 	DATA 	Keypress: num_add
203.2163 	DATA 	Keypress: num_add
204.0164 	DATA 	Keypress: num_add
204.8166 	DATA 	Keypress: num_add
205.6165 	DATA 	Keypress: num_add
206.4160 	DATA 	Keypress: num_add
207.2165 	DATA 	Keypress: num_add
208.0056 	DATA 	Keypress: num_add
208.8050 	DATA 	Keypress: num_add
209.6054 	DATA 	Keypress: num_add
210.4054 	DATA 	Keypress: num_add
211.2053 	DATA 	Keypress: num_add
212.0054 	DATA 	Keypress: num_add
212.8053 	DATA 	Keypress: num_add
213.6052 	DATA 	Keypress: num_add
214.4053 	DATA 	Keypress: num_add
215.2037 	DATA 	Keypress: num_add
216.0035 	DATA 	Keypress: num_add
216.8033 	DATA 	Keypress: num_add
217.6032 	DATA 	Keypress: num_add
218.4034 	DATA 	Keypress: num_add
219.2183 	DATA 	Keypress: num_add
220.0185 	DATA 	Keypress: num_add
220.8187 	DATA 	Keypress: num_add
221.6039 	DATA 	Keypress: num_add
222.4039 	DATA 	Keypress: num_add
223.2043 	DATA 	Keypress: num_add
224.0059 	DATA 	Keypress: num_add
224.8044 	DATA 	Keypress: num_add
224.8691 	DATA 	Keypress: 1
225.6045 	DATA 	Keypress: num_add
226.4046 	DATA 	Keypress: num_add
227.2047 	DATA 	Keypress: num_add
228.0051 	DATA 	Keypress: num_add
228.8047 	DATA 	Keypress: num_add
229.6047 	DATA 	Keypress: num_add
230.4050 	DATA 	Keypress: num_add
231.2049 	DATA 	Keypress: num_add
232.0053 	DATA 	Keypress: num_add
232.8042 	DATA 	Keypress: num_add
233.6053 	DATA 	Keypress: num_add
234.4055 	DATA 	Keypress: num_add
235.2039 	DATA 	Keypress: num_add
236.0047 	DATA 	Keypress: num_add
236.8042 	DATA 	Keypress: num_add
237.6150 	DATA 	Keypress: num_add
238.4154 	DATA 	Keypress: num_add
239.2140 	DATA 	Keypress: num_add
240.0141 	DATA 	Keypress: num_add
240.2474 	DATA 	Keypress: 1
240.8151 	DATA 	Keypress: num_add
241.6139 	DATA 	Keypress: num_add
242.4176 	DATA 	Keypress: num_add
243.2164 	DATA 	Keypress: num_add
244.0163 	DATA 	Keypress: num_add
244.8171 	DATA 	Keypress: num_add
245.6167 	DATA 	Keypress: num_add
246.4161 	DATA 	Keypress: num_add
247.2059 	DATA 	Keypress: num_add
248.0059 	DATA 	Keypress: num_add
248.7550 	DATA 	Keypress: 1
248.8059 	DATA 	Keypress: num_add
249.6059 	DATA 	Keypress: num_add
250.4058 	DATA 	Keypress: num_add
251.2058 	DATA 	Keypress: num_add
252.0067 	DATA 	Keypress: num_add
252.8059 	DATA 	Keypress: num_add
253.6062 	DATA 	Keypress: num_add
254.4061 	DATA 	Keypress: num_add
255.2060 	DATA 	Keypress: num_add
256.0064 	DATA 	Keypress: num_add
256.8064 	DATA 	Keypress: num_add
257.6068 	DATA 	Keypress: num_add
258.4066 	DATA 	Keypress: num_add
259.2069 	DATA 	Keypress: num_add
260.0070 	DATA 	Keypress: num_add
260.8069 	DATA 	Keypress: num_add
261.6071 	DATA 	Keypress: num_add
262.4074 	DATA 	Keypress: num_add
263.2078 	DATA 	Keypress: num_add
264.0073 	DATA 	Keypress: num_add
264.8075 	DATA 	Keypress: num_add
265.6078 	DATA 	Keypress: num_add
266.4043 	DATA 	Keypress: num_add
267.2077 	DATA 	Keypress: num_add
268.0079 	DATA 	Keypress: num_add
268.8080 	DATA 	Keypress: num_add
269.6081 	DATA 	Keypress: num_add
270.4083 	DATA 	Keypress: num_add
271.2083 	DATA 	Keypress: num_add
272.0083 	DATA 	Keypress: num_add
272.8085 	DATA 	Keypress: num_add
273.0415 	DATA 	Keypress: 1
273.6089 	DATA 	Keypress: num_add
274.4088 	DATA 	Keypress: num_add
275.2086 	DATA 	Keypress: num_add
276.0091 	DATA 	Keypress: num_add
276.8090 	DATA 	Keypress: num_add
277.6089 	DATA 	Keypress: num_add
278.4091 	DATA 	Keypress: num_add
279.2092 	DATA 	Keypress: num_add
280.0093 	DATA 	Keypress: num_add
280.8095 	DATA 	Keypress: num_add
281.6091 	DATA 	Keypress: num_add
282.4093 	DATA 	Keypress: num_add
283.2096 	DATA 	Keypress: num_add
284.0093 	DATA 	Keypress: num_add
284.8095 	DATA 	Keypress: num_add
285.6080 	DATA 	Keypress: num_add
286.4093 	DATA 	Keypress: num_add
287.2093 	DATA 	Keypress: num_add
288.0093 	DATA 	Keypress: num_add
288.8109 	DATA 	Keypress: num_add
289.6107 	DATA 	Keypress: num_add
290.4103 	DATA 	Keypress: num_add
291.0946 	DATA 	Keypress: 1
291.2105 	DATA 	Keypress: num_add
292.0105 	DATA 	Keypress: num_add
292.8104 	DATA 	Keypress: num_add
293.6107 	DATA 	Keypress: num_add
294.4103 	DATA 	Keypress: num_add
295.2112 	DATA 	Keypress: num_add
296.0120 	DATA 	Keypress: num_add
296.8115 	DATA 	Keypress: num_add
297.2120 	DATA 	Keypress: 1
297.6113 	DATA 	Keypress: num_add
298.4118 	DATA 	Keypress: num_add
299.2115 	DATA 	Keypress: num_add
300.0111 	DATA 	Keypress: num_add
300.8110 	DATA 	Keypress: num_add
301.6122 	DATA 	Keypress: num_add
302.4121 	DATA 	Keypress: num_add
303.2119 	DATA 	Keypress: num_add
304.0122 	DATA 	Keypress: num_add
304.8115 	DATA 	Keypress: num_add
305.6122 	DATA 	Keypress: num_add
306.4122 	DATA 	Keypress: num_add
307.2120 	DATA 	Keypress: num_add
308.0130 	DATA 	Keypress: num_add
308.8129 	DATA 	Keypress: num_add
309.6128 	DATA 	Keypress: num_add
310.4130 	DATA 	Keypress: num_add
311.2129 	DATA 	Keypress: num_add
312.0129 	DATA 	Keypress: num_add
312.8128 	DATA 	Keypress: num_add
313.6126 	DATA 	Keypress: num_add
314.4133 	DATA 	Keypress: num_add
315.2136 	DATA 	Keypress: num_add
316.0133 	DATA 	Keypress: num_add
316.8138 	DATA 	Keypress: num_add
317.6133 	DATA 	Keypress: num_add
318.4138 	DATA 	Keypress: num_add
319.2138 	DATA 	Keypress: num_add
320.0136 	DATA 	Keypress: num_add
320.8032 	DATA 	Keypress: num_add
321.6145 	DATA 	Keypress: num_add
322.4152 	DATA 	Keypress: num_add
323.2147 	DATA 	Keypress: num_add
324.0148 	DATA 	Keypress: num_add
324.8147 	DATA 	Keypress: num_add
325.6123 	DATA 	Keypress: num_add
326.4144 	DATA 	Keypress: num_add
327.2145 	DATA 	Keypress: num_add
328.0148 	DATA 	Keypress: num_add
328.8154 	DATA 	Keypress: num_add
329.6163 	DATA 	Keypress: num_add
330.4158 	DATA 	Keypress: num_add
331.2139 	DATA 	Keypress: num_add
332.0154 	DATA 	Keypress: num_add
332.8158 	DATA 	Keypress: num_add
333.6156 	DATA 	Keypress: num_add
334.4163 	DATA 	Keypress: num_add
335.2160 	DATA 	Keypress: num_add
336.0161 	DATA 	Keypress: num_add
336.8162 	DATA 	Keypress: num_add
337.6163 	DATA 	Keypress: num_add
338.4141 	DATA 	Keypress: num_add
339.2167 	DATA 	Keypress: num_add
340.0163 	DATA 	Keypress: num_add
340.8163 	DATA 	Keypress: num_add
341.6168 	DATA 	Keypress: num_add
342.4157 	DATA 	Keypress: num_add
343.2173 	DATA 	Keypress: num_add
344.0172 	DATA 	Keypress: num_add
344.8165 	DATA 	Keypress: num_add
345.6031 	DATA 	Keypress: num_add
346.4032 	DATA 	Keypress: num_add
347.2178 	DATA 	Keypress: num_add
348.0031 	DATA 	Keypress: num_add
348.8050 	DATA 	Keypress: num_add
349.6035 	DATA 	Keypress: num_add
350.4065 	DATA 	Keypress: num_add
351.2038 	DATA 	Keypress: num_add
352.0038 	DATA 	Keypress: num_add
352.8041 	DATA 	Keypress: num_add
353.6041 	DATA 	Keypress: num_add
354.4045 	DATA 	Keypress: num_add
355.2042 	DATA 	Keypress: num_add
356.0045 	DATA 	Keypress: num_add
356.8046 	DATA 	Keypress: num_add
357.6183 	DATA 	Keypress: num_add
358.4046 	DATA 	Keypress: num_add
359.2050 	DATA 	Keypress: num_add
360.0047 	DATA 	Keypress: num_add
360.8047 	DATA 	Keypress: num_add
361.6048 	DATA 	Keypress: num_add
362.4050 	DATA 	Keypress: num_add
363.2056 	DATA 	Keypress: num_add
364.0053 	DATA 	Keypress: num_add
364.8055 	DATA 	Keypress: num_add
365.6039 	DATA 	Keypress: num_add
366.4057 	DATA 	Keypress: num_add
367.2040 	DATA 	Keypress: num_add
368.0054 	DATA 	Keypress: num_add
368.8059 	DATA 	Keypress: num_add
369.6044 	DATA 	Keypress: num_add
370.4050 	DATA 	Keypress: num_add
371.2050 	DATA 	Keypress: num_add
372.0048 	DATA 	Keypress: num_add
372.8053 	DATA 	Keypress: num_add
373.6051 	DATA 	Keypress: num_add
374.4051 	DATA 	Keypress: num_add
375.2051 	DATA 	Keypress: num_add
376.0049 	DATA 	Keypress: num_add
376.8049 	DATA 	Keypress: num_add
377.6050 	DATA 	Keypress: num_add
378.4050 	DATA 	Keypress: num_add
379.2049 	DATA 	Keypress: num_add
380.0055 	DATA 	Keypress: num_add
380.8057 	DATA 	Keypress: num_add
381.6058 	DATA 	Keypress: num_add
382.4058 	DATA 	Keypress: num_add
383.2056 	DATA 	Keypress: num_add
384.0057 	DATA 	Keypress: num_add
384.8056 	DATA 	Keypress: num_add
385.6056 	DATA 	Keypress: num_add
386.4059 	DATA 	Keypress: num_add
387.2054 	DATA 	Keypress: num_add
388.0061 	DATA 	Keypress: num_add
388.8061 	DATA 	Keypress: num_add
389.6054 	DATA 	Keypress: num_add
390.4064 	DATA 	Keypress: num_add
391.2064 	DATA 	Keypress: num_add
392.0062 	DATA 	Keypress: num_add
392.8068 	DATA 	Keypress: num_add
393.6068 	DATA 	Keypress: num_add
394.4069 	DATA 	Keypress: num_add
395.2063 	DATA 	Keypress: num_add
396.0082 	DATA 	Keypress: num_add
396.8072 	DATA 	Keypress: num_add
397.6062 	DATA 	Keypress: num_add
398.4119 	DATA 	Keypress: num_add
399.2107 	DATA 	Keypress: num_add
400.0124 	DATA 	Keypress: num_add
400.8078 	DATA 	Keypress: num_add
401.6080 	DATA 	Keypress: num_add
